time Vol_0_default_submembrane_pointA_Spc_a Vol_1_default_submembrane_Spc_a Vol_2_region1_submembrane_Spc_a Vol_3_region1_submembrane_Spc_a Vol_0_default_submembrane_pointA_Spc_b Vol_1_default_submembrane_Spc_b Vol_2_region1_submembrane_Spc_b Vol_3_region1_submembrane_Spc_b Vol_0_default_submembrane_pointA_Spc_c Vol_1_default_submembrane_Spc_c Vol_2_region1_submembrane_Spc_c Vol_3_region1_submembrane_Spc_c Vol_0_default_submembrane_pointA_Spc_d Vol_1_default_submembrane_Spc_d Vol_2_region1_submembrane_Spc_d Vol_3_region1_submembrane_Spc_d
10.850 153.18 0.0 0.0 0.0 16.405 60.220 75.275 75.275 43.815 0.0 0.0 0.0 55.409 48.798 54.357 50.668 
10.900 153.98 0.0 0.0 0.0 16.198 60.220 75.275 75.275 44.022 0.0 0.0 0.0 55.646 49.034 54.652 50.963 
10.950 154.77 0.0 0.0 0.0 15.992 60.220 75.275 75.275 44.228 0.0 0.0 0.0 55.882 49.271 54.948 51.258 
11.000 155.57 0.0 0.0 0.0 15.788 60.220 75.275 75.275 44.432 0.0 0.0 0.0 56.118 49.507 55.243 51.554 
11.050 155.37 0.0 0.0 0.0 15.587 60.220 75.275 75.275 44.633 0.0 0.0 0.0 55.354 49.743 55.538 51.849 
11.100 155.17 0.0 0.0 0.0 15.389 60.220 75.275 75.275 44.831 0.0 0.0 0.0 54.649 49.867 55.833 52.144 
11.150 154.97 0.0 0.0 0.0 15.193 60.220 75.275 75.275 45.027 0.0 0.0 0.0 54.045 49.898 56.117 52.439 
11.200 154.78 0.0 0.0 0.0 15.001 60.220 75.275 75.275 45.219 0.0 0.0 0.0 53.521 49.867 56.380 52.733 
11.250 154.59 0.0 0.0 0.0 14.811 60.220 75.275 75.275 45.409 0.0 0.0 0.0 53.061 49.799 56.620 53.025 
11.300 154.40 0.0 0.0 0.0 14.623 60.220 75.275 75.275 45.597 0.0 0.0 0.0 52.650 49.709 56.835 53.313 
11.350 154.22 0.0 0.0 0.0 14.438 60.220 75.275 75.275 45.782 0.0 0.0 0.0 52.280 49.607 57.026 53.595 
11.400 154.04 0.0 0.0 0.0 14.256 60.220 75.275 75.275 45.964 0.0 0.0 0.0 51.944 49.499 57.196 53.870 
11.450 153.86 0.0 0.0 0.0 14.076 60.220 75.275 75.275 46.144 0.0 0.0 0.0 51.636 49.389 57.348 54.136 
11.500 153.68 0.0 0.0 0.0 13.899 60.220 75.275 75.275 46.321 0.0 0.0 0.0 51.354 49.280 57.482 54.393 
11.550 153.50 0.0 0.0 0.0 13.724 60.220 75.275 75.275 46.496 0.0 0.0 0.0 51.093 49.173 57.602 54.641 
11.600 153.33 0.0 0.0 0.0 13.551 60.220 75.275 75.275 46.669 0.0 0.0 0.0 50.852 49.069 57.710 54.878 
11.650 153.16 0.0 0.0 0.0 13.381 60.220 75.275 75.275 46.839 0.0 0.0 0.0 50.628 48.969 57.807 55.105 
11.700 152.99 0.0 0.0 0.0 13.213 60.220 75.275 75.275 47.007 0.0 0.0 0.0 50.420 48.873 57.894 55.322 
11.750 152.83 0.0 0.0 0.0 13.048 60.220 75.275 75.275 47.172 0.0 0.0 0.0 50.225 48.782 57.973 55.528 
11.800 152.66 0.0 0.0 0.0 12.884 60.220 75.275 75.275 47.336 0.0 0.0 0.0 50.044 48.695 58.045 55.724 
11.850 152.50 0.0 0.0 0.0 12.723 60.220 75.275 75.275 47.497 0.0 0.0 0.0 49.875 48.612 58.111 55.910 
11.900 152.34 0.0 0.0 0.0 12.564 60.220 75.275 75.275 47.656 0.0 0.0 0.0 49.716 48.533 58.171 56.086 
11.950 152.19 0.0 0.0 0.0 12.408 60.220 75.275 75.275 47.812 0.0 0.0 0.0 49.568 48.459 58.227 56.254 
12.000 152.03 0.0 0.0 0.0 12.253 60.220 75.275 75.275 47.967 0.0 0.0 0.0 49.429 48.388 58.278 56.412 
12.050 151.88 0.0 0.0 0.0 12.100 60.220 75.275 75.275 48.120 0.0 0.0 0.0 49.298 48.322 58.325 56.561 
12.100 151.73 0.0 0.0 0.0 11.950 60.220 75.275 75.275 48.270 0.0 0.0 0.0 49.175 48.259 58.369 56.703 
12.150 151.58 0.0 0.0 0.0 11.801 60.220 75.275 75.275 48.419 0.0 0.0 0.0 49.060 48.199 58.410 56.836 
12.200 151.43 0.0 0.0 0.0 11.655 60.220 75.275 75.275 48.565 0.0 0.0 0.0 48.952 48.143 58.447 56.963 
12.250 151.29 0.0 0.0 0.0 11.510 60.220 75.275 75.275 48.710 0.0 0.0 0.0 48.851 48.090 58.483 57.082 
12.300 151.15 0.0 0.0 0.0 11.368 60.220 75.275 75.275 48.852 0.0 0.0 0.0 48.755 48.040 58.516 57.194 
12.350 151.01 0.0 0.0 0.0 11.227 60.220 75.275 75.275 48.993 0.0 0.0 0.0 48.665 47.992 58.547 57.300 
12.400 150.87 0.0 0.0 0.0 11.088 60.220 75.275 75.275 49.132 0.0 0.0 0.0 48.581 47.948 58.575 57.400 
12.450 150.73 0.0 0.0 0.0 10.951 60.220 75.275 75.275 49.269 0.0 0.0 0.0 48.502 47.906 58.602 57.494 
12.500 150.60 0.0 0.0 0.0 10.816 60.220 75.275 75.275 49.404 0.0 0.0 0.0 48.427 47.866 58.628 57.583 
12.550 150.46 0.0 0.0 0.0 10.682 60.220 75.275 75.275 49.538 0.0 0.0 0.0 48.356 47.829 58.651 57.667 
12.600 150.33 0.0 0.0 0.0 10.550 60.220 75.275 75.275 49.670 0.0 0.0 0.0 48.290 47.794 58.674 57.746 
12.650 150.20 0.0 0.0 0.0 10.421 60.220 75.275 75.275 49.799 0.0 0.0 0.0 48.228 47.761 58.694 57.820 
12.700 150.07 0.0 0.0 0.0 10.292 60.220 75.275 75.275 49.928 0.0 0.0 0.0 48.169 47.729 58.714 57.890 
12.750 149.95 0.0 0.0 0.0 10.166 60.220 75.275 75.275 50.054 0.0 0.0 0.0 48.114 47.700 58.732 57.956 
12.800 149.82 0.0 0.0 0.0 10.041 60.220 75.275 75.275 50.179 0.0 0.0 0.0 48.062 47.672 58.750 58.019 
12.850 149.70 0.0 0.0 0.0 9.9175 60.220 75.275 75.275 50.302 0.0 0.0 0.0 48.013 47.646 58.766 58.077 
12.900 149.58 0.0 0.0 0.0 9.7959 60.220 75.275 75.275 50.424 0.0 0.0 0.0 47.967 47.621 58.781 58.132 
12.950 149.46 0.0 0.0 0.0 9.6758 60.220 75.275 75.275 50.544 0.0 0.0 0.0 47.924 47.598 58.796 58.185 
13.000 149.34 0.0 0.0 0.0 9.5573 60.220 75.275 75.275 50.663 0.0 0.0 0.0 47.883 47.576 58.809 58.234 
13.050 149.22 0.0 0.0 0.0 9.4404 60.220 75.275 75.275 50.780 0.0 0.0 0.0 47.844 47.556 58.822 58.280 
13.100 149.10 0.0 0.0 0.0 9.3249 60.220 75.275 75.275 50.895 0.0 0.0 0.0 47.808 47.536 58.834 58.323 
13.150 148.99 0.0 0.0 0.0 9.2110 60.220 75.275 75.275 51.009 0.0 0.0 0.0 47.774 47.518 58.845 58.364 
13.200 148.88 0.0 0.0 0.0 9.0985 60.220 75.275 75.275 51.121 0.0 0.0 0.0 47.742 47.501 58.856 58.403 
13.250 148.77 0.0 0.0 0.0 8.9875 60.220 75.275 75.275 51.233 0.0 0.0 0.0 47.712 47.485 58.866 58.439 
13.300 148.66 0.0 0.0 0.0 8.8779 60.220 75.275 75.275 51.342 0.0 0.0 0.0 47.683 47.469 58.875 58.473 
13.350 148.55 0.0 0.0 0.0 8.7698 60.220 75.275 75.275 51.450 0.0 0.0 0.0 47.656 47.455 58.884 58.506 
13.400 148.44 0.0 0.0 0.0 8.6630 60.220 75.275 75.275 51.557 0.0 0.0 0.0 47.631 47.441 58.893 58.536 
13.450 148.34 0.0 0.0 0.0 8.5576 60.220 75.275 75.275 51.662 0.0 0.0 0.0 47.607 47.429 58.901 58.565 
13.500 148.23 0.0 0.0 0.0 8.4535 60.220 75.275 75.275 51.766 0.0 0.0 0.0 47.585 47.417 58.908 58.592 
13.550 148.13 0.0 0.0 0.0 8.3508 60.220 75.275 75.275 51.869 0.0 0.0 0.0 47.564 47.405 58.915 58.617 
13.600 148.03 0.0 0.0 0.0 8.2494 60.220 75.275 75.275 51.971 0.0 0.0 0.0 47.544 47.395 58.922 58.641 
13.650 147.93 0.0 0.0 0.0 8.1494 60.220 75.275 75.275 52.071 0.0 0.0 0.0 47.525 47.385 58.928 58.663 
13.700 147.83 0.0 0.0 0.0 8.0505 60.220 75.275 75.275 52.169 0.0 0.0 0.0 47.508 47.375 58.934 58.685 
13.750 147.73 0.0 0.0 0.0 7.9530 60.220 75.275 75.275 52.267 0.0 0.0 0.0 47.491 47.366 58.939 58.705 
13.800 147.64 0.0 0.0 0.0 7.8567 60.220 75.275 75.275 52.363 0.0 0.0 0.0 47.475 47.358 58.944 58.723 
13.850 147.54 0.0 0.0 0.0 7.7616 60.220 75.275 75.275 52.458 0.0 0.0 0.0 47.461 47.350 58.949 58.741 
13.900 147.45 0.0 0.0 0.0 7.6677 60.220 75.275 75.275 52.552 0.0 0.0 0.0 47.447 47.343 58.954 58.758 
13.950 147.36 0.0 0.0 0.0 7.5751 60.220 75.275 75.275 52.645 0.0 0.0 0.0 47.434 47.336 58.958 58.773 
14.000 147.26 0.0 0.0 0.0 7.4835 60.220 75.275 75.275 52.736 0.0 0.0 0.0 47.421 47.329 58.962 58.788 
14.050 147.17 0.0 0.0 0.0 7.3932 60.220 75.275 75.275 52.827 0.0 0.0 0.0 47.410 47.323 58.966 58.802 
14.100 147.08 0.0 0.0 0.0 7.3040 60.220 75.275 75.275 52.916 0.0 0.0 0.0 47.399 47.317 58.969 58.815 
14.150 147.00 0.0 0.0 0.0 7.2159 60.220 75.275 75.275 53.004 0.0 0.0 0.0 47.389 47.311 58.973 58.828 
14.200 146.91 0.0 0.0 0.0 7.1290 60.220 75.275 75.275 53.091 0.0 0.0 0.0 47.379 47.306 58.976 58.839 
14.250 146.82 0.0 0.0 0.0 7.0431 60.220 75.275 75.275 53.177 0.0 0.0 0.0 47.370 47.301 58.979 58.850 
14.300 146.74 0.0 0.0 0.0 6.9583 60.220 75.275 75.275 53.262 0.0 0.0 0.0 47.361 47.297 58.982 58.861 
14.350 146.65 0.0 0.0 0.0 6.8746 60.220 75.275 75.275 53.345 0.0 0.0 0.0 47.353 47.292 58.985 58.870 
14.400 146.57 0.0 0.0 0.0 6.7920 60.220 75.275 75.275 53.428 0.0 0.0 0.0 47.345 47.288 58.987 58.879 
14.450 146.49 0.0 0.0 0.0 6.7104 60.220 75.275 75.275 53.510 0.0 0.0 0.0 47.338 47.284 58.989 58.888 
14.500 146.41 0.0 0.0 0.0 6.6298 60.220 75.275 75.275 53.590 0.0 0.0 0.0 47.332 47.281 58.992 58.896 
14.550 146.33 0.0 0.0 0.0 6.5502 60.220 75.275 75.275 53.670 0.0 0.0 0.0 47.325 47.277 58.994 58.904 
14.600 146.25 0.0 0.0 0.0 6.4716 60.220 75.275 75.275 53.748 0.0 0.0 0.0 47.319 47.274 58.996 58.911 
14.650 146.17 0.0 0.0 0.0 6.3940 60.220 75.275 75.275 53.826 0.0 0.0 0.0 47.314 47.271 58.998 58.918 
14.700 146.10 0.0 0.0 0.0 6.3174 60.220 75.275 75.275 53.903 0.0 0.0 0.0 47.308 47.268 58.999 58.924 
14.750 146.02 0.0 0.0 0.0 6.2417 60.220 75.275 75.275 53.978 0.0 0.0 0.0 47.303 47.266 59.001 58.930 
14.800 145.95 0.0 0.0 0.0 6.1670 60.220 75.275 75.275 54.053 0.0 0.0 0.0 47.299 47.263 59.003 58.936 
14.850 145.87 0.0 0.0 0.0 6.0932 60.220 75.275 75.275 54.127 0.0 0.0 0.0 47.294 47.261 59.004 58.941 
14.900 145.80 0.0 0.0 0.0 6.0203 60.220 75.275 75.275 54.200 0.0 0.0 0.0 47.290 47.259 59.005 58.946 
14.950 145.73 0.0 0.0 0.0 5.9483 60.220 75.275 75.275 54.272 0.0 0.0 0.0 47.286 47.256 59.007 58.951 
15.000 145.66 0.0 0.0 0.0 5.8772 60.220 75.275 75.275 54.343 0.0 0.0 0.0 47.282 47.254 59.008 58.956 
15.050 145.59 0.0 0.0 0.0 5.8070 60.220 75.275 75.275 54.413 0.0 0.0 0.0 47.279 47.253 59.009 58.960 
15.100 145.52 0.0 0.0 0.0 5.7377 60.220 75.275 75.275 54.482 0.0 0.0 0.0 47.275 47.251 59.010 58.964 
15.150 145.45 0.0 0.0 0.0 5.6693 60.220 75.275 75.275 54.551 0.0 0.0 0.0 47.272 47.249 59.011 58.967 
15.200 145.38 0.0 0.0 0.0 5.6016 60.220 75.275 75.275 54.618 0.0 0.0 0.0 47.269 47.248 59.012 58.971 
15.250 145.31 0.0 0.0 0.0 5.5349 60.220 75.275 75.275 54.685 0.0 0.0 0.0 47.267 47.246 59.013 58.974 
15.300 145.25 0.0 0.0 0.0 5.4689 60.220 75.275 75.275 54.751 0.0 0.0 0.0 47.264 47.245 59.014 58.977 
15.350 145.18 0.0 0.0 0.0 5.4038 60.220 75.275 75.275 54.816 0.0 0.0 0.0 47.262 47.243 59.015 58.980 
15.400 145.12 0.0 0.0 0.0 5.3394 60.220 75.275 75.275 54.881 0.0 0.0 0.0 47.259 47.242 59.016 58.983 
15.450 145.06 0.0 0.0 0.0 5.2759 60.220 75.275 75.275 54.944 0.0 0.0 0.0 47.257 47.241 59.016 58.986 
15.500 144.99 0.0 0.0 0.0 5.2131 60.220 75.275 75.275 55.007 0.0 0.0 0.0 47.255 47.240 59.017 58.988 
15.550 144.93 0.0 0.0 0.0 5.1512 60.220 75.275 75.275 55.069 0.0 0.0 0.0 47.253 47.239 59.018 58.990 
15.600 144.87 0.0 0.0 0.0 5.0899 60.220 75.275 75.275 55.130 0.0 0.0 0.0 47.251 47.238 59.018 58.993 
15.650 144.81 0.0 0.0 0.0 5.0295 60.220 75.275 75.275 55.191 0.0 0.0 0.0 47.250 47.237 59.019 58.995 
15.700 144.75 0.0 0.0 0.0 4.9697 60.220 75.275 75.275 55.250 0.0 0.0 0.0 47.248 47.236 59.019 58.997 
15.750 144.69 0.0 0.0 0.0 4.9107 60.220 75.275 75.275 55.309 0.0 0.0 0.0 47.247 47.235 59.020 58.998 
15.800 144.63 0.0 0.0 0.0 4.8525 60.220 75.275 75.275 55.368 0.0 0.0 0.0 47.245 47.235 59.020 59.000 
15.850 144.57 0.0 0.0 0.0 4.7949 60.220 75.275 75.275 55.425 0.0 0.0 0.0 47.244 47.234 59.021 59.002 
15.900 144.52 0.0 0.0 0.0 4.7381 60.220 75.275 75.275 55.482 0.0 0.0 0.0 47.243 47.233 59.021 59.003 
15.950 144.46 0.0 0.0 0.0 4.6819 60.220 75.275 75.275 55.538 0.0 0.0 0.0 47.241 47.233 59.021 59.005 
16.000 144.41 0.0 0.0 0.0 4.6264 60.220 75.275 75.275 55.594 0.0 0.0 0.0 47.240 47.232 59.022 59.006 
16.050 144.35 0.0 0.0 0.0 4.5716 60.220 75.275 75.275 55.648 0.0 0.0 0.0 47.239 47.231 59.022 59.007 
16.100 144.30 0.0 0.0 0.0 4.5175 60.220 75.275 75.275 55.702 0.0 0.0 0.0 47.238 47.231 59.022 59.008 
16.150 144.24 0.0 0.0 0.0 4.4640 60.220 75.275 75.275 55.756 0.0 0.0 0.0 47.237 47.230 59.023 59.010 
16.200 144.19 0.0 0.0 0.0 4.4112 60.220 75.275 75.275 55.809 0.0 0.0 0.0 47.236 47.230 59.023 59.011 
16.250 144.14 0.0 0.0 0.0 4.3591 60.220 75.275 75.275 55.861 0.0 0.0 0.0 47.236 47.229 59.023 59.012 
16.300 144.09 0.0 0.0 0.0 4.3075 60.220 75.275 75.275 55.912 0.0 0.0 0.0 47.235 47.229 59.024 59.013 
16.350 144.04 0.0 0.0 0.0 4.2566 60.220 75.275 75.275 55.963 0.0 0.0 0.0 47.234 47.229 59.024 59.013 
16.400 143.99 0.0 0.0 0.0 4.2063 60.220 75.275 75.275 56.014 0.0 0.0 0.0 47.233 47.228 59.024 59.014 
16.450 143.94 0.0 0.0 0.0 4.1567 60.220 75.275 75.275 56.063 0.0 0.0 0.0 47.233 47.228 59.024 59.015 
16.500 143.89 0.0 0.0 0.0 4.1076 60.220 75.275 75.275 56.112 0.0 0.0 0.0 47.232 47.228 59.024 59.016 
16.550 143.84 0.0 0.0 0.0 4.0591 60.220 75.275 75.275 56.161 0.0 0.0 0.0 47.232 47.227 59.025 59.017 
16.600 143.79 0.0 0.0 0.0 4.0112 60.220 75.275 75.275 56.209 0.0 0.0 0.0 47.231 47.227 59.025 59.017 
16.650 143.74 0.0 0.0 0.0 3.9639 60.220 75.275 75.275 56.256 0.0 0.0 0.0 47.231 47.227 59.025 59.018 
16.700 143.70 0.0 0.0 0.0 3.9172 60.220 75.275 75.275 56.303 0.0 0.0 0.0 47.230 47.226 59.025 59.018 
16.750 143.65 0.0 0.0 0.0 3.8710 60.220 75.275 75.275 56.349 0.0 0.0 0.0 47.230 47.226 59.025 59.019 
16.800 143.61 0.0 0.0 0.0 3.8254 60.220 75.275 75.275 56.395 0.0 0.0 0.0 47.229 47.226 59.025 59.019 
16.850 143.56 0.0 0.0 0.0 3.7803 60.220 75.275 75.275 56.440 0.0 0.0 0.0 47.229 47.226 59.026 59.020 
16.900 143.52 0.0 0.0 0.0 3.7358 60.220 75.275 75.275 56.484 0.0 0.0 0.0 47.228 47.226 59.026 59.020 
16.950 143.47 0.0 0.0 0.0 3.6918 60.220 75.275 75.275 56.528 0.0 0.0 0.0 47.228 47.225 59.026 59.021 
17.000 143.43 0.0 0.0 0.0 3.6484 60.220 75.275 75.275 56.572 0.0 0.0 0.0 47.228 47.225 59.026 59.021 
17.050 143.39 0.0 0.0 0.0 3.6055 60.220 75.275 75.275 56.615 0.0 0.0 0.0 47.227 47.225 59.026 59.022 
17.100 143.34 0.0 0.0 0.0 3.5631 60.220 75.275 75.275 56.657 0.0 0.0 0.0 47.227 47.225 59.026 59.022 
17.150 143.30 0.0 0.0 0.0 3.5212 60.220 75.275 75.275 56.699 0.0 0.0 0.0 47.227 47.225 59.026 59.022 
17.200 143.26 0.0 0.0 0.0 3.4798 60.220 75.275 75.275 56.740 0.0 0.0 0.0 47.227 47.225 59.026 59.023 
17.250 143.22 0.0 0.0 0.0 3.4389 60.220 75.275 75.275 56.781 0.0 0.0 0.0 47.226 47.224 59.026 59.023 
17.300 143.18 0.0 0.0 0.0 3.3985 60.220 75.275 75.275 56.822 0.0 0.0 0.0 47.226 47.224 59.027 59.023 
17.350 143.14 0.0 0.0 0.0 3.3586 60.220 75.275 75.275 56.861 0.0 0.0 0.0 47.226 47.224 59.027 59.023 
17.400 143.10 0.0 0.0 0.0 3.3191 60.220 75.275 75.275 56.901 0.0 0.0 0.0 47.226 47.224 59.027 59.024 
17.450 143.06 0.0 0.0 0.0 3.2802 60.220 75.275 75.275 56.940 0.0 0.0 0.0 47.225 47.224 59.027 59.024 
17.500 143.02 0.0 0.0 0.0 3.2417 60.220 75.275 75.275 56.978 0.0 0.0 0.0 47.225 47.224 59.027 59.024 
17.550 142.98 0.0 0.0 0.0 3.2036 60.220 75.275 75.275 57.016 0.0 0.0 0.0 47.225 47.224 59.027 59.024 
17.600 142.95 0.0 0.0 0.0 3.1661 60.220 75.275 75.275 57.054 0.0 0.0 0.0 47.225 47.224 59.027 59.025 
17.650 142.91 0.0 0.0 0.0 3.1289 60.220 75.275 75.275 57.091 0.0 0.0 0.0 47.225 47.224 59.027 59.025 
17.700 142.87 0.0 0.0 0.0 3.0923 60.220 75.275 75.275 57.128 0.0 0.0 0.0 47.225 47.223 59.027 59.025 
17.750 142.84 0.0 0.0 0.0 3.0560 60.220 75.275 75.275 57.164 0.0 0.0 0.0 47.224 47.223 59.027 59.025 
17.800 142.80 0.0 0.0 0.0 3.0202 60.220 75.275 75.275 57.200 0.0 0.0 0.0 47.224 47.223 59.027 59.025 
17.850 142.76 0.0 0.0 0.0 2.9848 60.220 75.275 75.275 57.235 0.0 0.0 0.0 47.224 47.223 59.027 59.025 
17.900 142.73 0.0 0.0 0.0 2.9499 60.220 75.275 75.275 57.270 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
17.950 142.70 0.0 0.0 0.0 2.9153 60.220 75.275 75.275 57.305 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.000 142.66 0.0 0.0 0.0 2.8812 60.220 75.275 75.275 57.339 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.050 142.63 0.0 0.0 0.0 2.8475 60.220 75.275 75.275 57.373 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.100 142.59 0.0 0.0 0.0 2.8142 60.220 75.275 75.275 57.406 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.150 142.56 0.0 0.0 0.0 2.7812 60.220 75.275 75.275 57.439 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.200 142.53 0.0 0.0 0.0 2.7487 60.220 75.275 75.275 57.471 0.0 0.0 0.0 47.224 47.223 59.027 59.026 
18.250 142.50 0.0 0.0 0.0 2.7166 60.220 75.275 75.275 57.503 0.0 0.0 0.0 47.223 47.223 59.027 59.026 
18.300 142.46 0.0 0.0 0.0 2.6848 60.220 75.275 75.275 57.535 0.0 0.0 0.0 47.223 47.223 59.027 59.026 
18.350 142.43 0.0 0.0 0.0 2.6534 60.220 75.275 75.275 57.567 0.0 0.0 0.0 47.223 47.223 59.027 59.026 
18.400 142.40 0.0 0.0 0.0 2.6224 60.220 75.275 75.275 57.598 0.0 0.0 0.0 47.223 47.223 59.027 59.027 
18.450 142.37 0.0 0.0 0.0 2.5918 60.220 75.275 75.275 57.628 0.0 0.0 0.0 47.223 47.223 59.027 59.027 
18.500 142.34 0.0 0.0 0.0 2.5615 60.220 75.275 75.275 57.658 0.0 0.0 0.0 47.223 47.223 59.027 59.027 
18.550 142.31 0.0 0.0 0.0 2.5316 60.220 75.275 75.275 57.688 0.0 0.0 0.0 47.223 47.223 59.027 59.027 
18.600 142.28 0.0 0.0 0.0 2.5021 60.220 75.275 75.275 57.718 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.650 142.25 0.0 0.0 0.0 2.4728 60.220 75.275 75.275 57.747 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.700 142.22 0.0 0.0 0.0 2.4440 60.220 75.275 75.275 57.776 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.750 142.20 0.0 0.0 0.0 2.4155 60.220 75.275 75.275 57.805 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.800 142.17 0.0 0.0 0.0 2.3873 60.220 75.275 75.275 57.833 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.850 142.14 0.0 0.0 0.0 2.3594 60.220 75.275 75.275 57.861 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.900 142.11 0.0 0.0 0.0 2.3319 60.220 75.275 75.275 57.888 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
18.950 142.08 0.0 0.0 0.0 2.3047 60.220 75.275 75.275 57.915 0.0 0.0 0.0 47.223 47.223 59.028 59.027 
19.000 142.06 0.0 0.0 0.0 2.2779 60.220 75.275 75.275 57.942 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.050 142.03 0.0 0.0 0.0 2.2513 60.220 75.275 75.275 57.969 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.100 142.01 0.0 0.0 0.0 2.2251 60.220 75.275 75.275 57.995 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.150 141.98 0.0 0.0 0.0 2.1992 60.220 75.275 75.275 58.021 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.200 141.95 0.0 0.0 0.0 2.1735 60.220 75.275 75.275 58.046 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.250 141.93 0.0 0.0 0.0 2.1482 60.220 75.275 75.275 58.072 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.300 141.90 0.0 0.0 0.0 2.1232 60.220 75.275 75.275 58.097 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.350 141.88 0.0 0.0 0.0 2.0985 60.220 75.275 75.275 58.122 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.400 141.85 0.0 0.0 0.0 2.0741 60.220 75.275 75.275 58.146 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.450 141.83 0.0 0.0 0.0 2.0499 60.220 75.275 75.275 58.170 0.0 0.0 0.0 47.223 47.222 59.028 59.027 
19.500 141.81 0.0 0.0 0.0 2.0261 60.220 75.275 75.275 58.194 0.0 0.0 0.0 47.222 47.222 59.028 59.027 
19.550 141.78 0.0 0.0 0.0 2.0025 60.220 75.275 75.275 58.218 0.0 0.0 0.0 47.222 47.222 59.028 59.027 
19.600 141.76 0.0 0.0 0.0 1.9792 60.220 75.275 75.275 58.241 0.0 0.0 0.0 47.222 47.222 59.028 59.027 
19.650 141.74 0.0 0.0 0.0 1.9562 60.220 75.275 75.275 58.264 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.700 141.71 0.0 0.0 0.0 1.9334 60.220 75.275 75.275 58.287 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.750 141.69 0.0 0.0 0.0 1.9109 60.220 75.275 75.275 58.309 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.800 141.67 0.0 0.0 0.0 1.8887 60.220 75.275 75.275 58.331 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.850 141.65 0.0 0.0 0.0 1.8668 60.220 75.275 75.275 58.353 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.900 141.63 0.0 0.0 0.0 1.8451 60.220 75.275 75.275 58.375 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
19.950 141.60 0.0 0.0 0.0 1.8236 60.220 75.275 75.275 58.396 0.0 0.0 0.0 47.222 47.222 59.028 59.028 
