time Vol_0_default_submembrane_Spc_a Vol_1_region1_submembrane_Spc_a Vol_2_region1_submembrane_Spc_a Vol_3_region1_submembrane_Spc_a Vol_4_default.sa1[0]_cytosol_Spc_a Vol_5_default.sa1[0]_cytosol_Spc_a Vol_6_default.sa1[0]_cytosol_Spc_a Vol_7_head.sa1[0]_cytosol_Spc_a Vol_8_head.sa1[0]_cytosol_Spc_a Vol_9_head.sa1[0]_cytosol_pointA_Spc_a Vol_10_default.sa1[1]_cytosol_Spc_a Vol_11_default.sa1[1]_cytosol_Spc_a Vol_12_default.sa1[1]_cytosol_Spc_a Vol_13_head.sa1[1]_cytosol_Spc_a Vol_14_head.sa1[1]_cytosol_Spc_a Vol_15_head.sa1[1]_cytosol_pointA_Spc_a Vol_16_default.sa1[2]_cytosol_Spc_a Vol_17_default.sa1[2]_cytosol_Spc_a Vol_18_default.sa1[2]_cytosol_Spc_a Vol_19_head.sa1[2]_cytosol_Spc_a Vol_20_head.sa1[2]_cytosol_Spc_a Vol_21_head.sa1[2]_cytosol_pointA_Spc_a Vol_0_default_submembrane_Spc_b Vol_1_region1_submembrane_Spc_b Vol_2_region1_submembrane_Spc_b Vol_3_region1_submembrane_Spc_b Vol_4_default.sa1[0]_cytosol_Spc_b Vol_5_default.sa1[0]_cytosol_Spc_b Vol_6_default.sa1[0]_cytosol_Spc_b Vol_7_head.sa1[0]_cytosol_Spc_b Vol_8_head.sa1[0]_cytosol_Spc_b Vol_9_head.sa1[0]_cytosol_pointA_Spc_b Vol_10_default.sa1[1]_cytosol_Spc_b Vol_11_default.sa1[1]_cytosol_Spc_b Vol_12_default.sa1[1]_cytosol_Spc_b Vol_13_head.sa1[1]_cytosol_Spc_b Vol_14_head.sa1[1]_cytosol_Spc_b Vol_15_head.sa1[1]_cytosol_pointA_Spc_b Vol_16_default.sa1[2]_cytosol_Spc_b Vol_17_default.sa1[2]_cytosol_Spc_b Vol_18_default.sa1[2]_cytosol_Spc_b Vol_19_head.sa1[2]_cytosol_Spc_b Vol_20_head.sa1[2]_cytosol_Spc_b Vol_21_head.sa1[2]_cytosol_pointA_Spc_b Vol_0_default_submembrane_Spc_c Vol_1_region1_submembrane_Spc_c Vol_2_region1_submembrane_Spc_c Vol_3_region1_submembrane_Spc_c Vol_4_default.sa1[0]_cytosol_Spc_c Vol_5_default.sa1[0]_cytosol_Spc_c Vol_6_default.sa1[0]_cytosol_Spc_c Vol_7_head.sa1[0]_cytosol_Spc_c Vol_8_head.sa1[0]_cytosol_Spc_c Vol_9_head.sa1[0]_cytosol_pointA_Spc_c Vol_10_default.sa1[1]_cytosol_Spc_c Vol_11_default.sa1[1]_cytosol_Spc_c Vol_12_default.sa1[1]_cytosol_Spc_c Vol_13_head.sa1[1]_cytosol_Spc_c Vol_14_head.sa1[1]_cytosol_Spc_c Vol_15_head.sa1[1]_cytosol_pointA_Spc_c Vol_16_default.sa1[2]_cytosol_Spc_c Vol_17_default.sa1[2]_cytosol_Spc_c Vol_18_default.sa1[2]_cytosol_Spc_c Vol_19_head.sa1[2]_cytosol_Spc_c Vol_20_head.sa1[2]_cytosol_Spc_c Vol_21_head.sa1[2]_cytosol_pointA_Spc_c Vol_0_default_submembrane_Spc_d Vol_1_region1_submembrane_Spc_d Vol_2_region1_submembrane_Spc_d Vol_3_region1_submembrane_Spc_d Vol_4_default.sa1[0]_cytosol_Spc_d Vol_5_default.sa1[0]_cytosol_Spc_d Vol_6_default.sa1[0]_cytosol_Spc_d Vol_7_head.sa1[0]_cytosol_Spc_d Vol_8_head.sa1[0]_cytosol_Spc_d Vol_9_head.sa1[0]_cytosol_pointA_Spc_d Vol_10_default.sa1[1]_cytosol_Spc_d Vol_11_default.sa1[1]_cytosol_Spc_d Vol_12_default.sa1[1]_cytosol_Spc_d Vol_13_head.sa1[1]_cytosol_Spc_d Vol_14_head.sa1[1]_cytosol_Spc_d Vol_15_head.sa1[1]_cytosol_pointA_Spc_d Vol_16_default.sa1[2]_cytosol_Spc_d Vol_17_default.sa1[2]_cytosol_Spc_d Vol_18_default.sa1[2]_cytosol_Spc_d Vol_19_head.sa1[2]_cytosol_Spc_d Vol_20_head.sa1[2]_cytosol_Spc_d Vol_21_head.sa1[2]_cytosol_pointA_Spc_d
1.0900 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7840 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.59889 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.32339 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.0038191 0.076777 0.0070324 0.080265 0.047512 0.058392 0.16785 0.30832 0.22927 0.090791 0.047514 0.058393 0.16785 0.30832 0.22927 0.090791 5.5323e-05 3.2652e-05 3.3187e-05 4.3662e-05 2.5429e-05 7.0183e-06 
1.1000 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9804 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.59523 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.32705 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.0054165 0.096476 0.0099626 0.10140 0.053132 0.064959 0.18521 0.33875 0.24993 0.097072 0.053135 0.064961 0.18521 0.33875 0.24993 0.097073 7.2977e-05 4.4203e-05 4.7770e-05 6.4713e-05 3.8364e-05 1.0716e-05 
1.1100 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1764 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.59121 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.33107 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.0073801 0.11798 0.013559 0.12466 0.058592 0.071339 0.20206 0.36830 0.26998 0.10317 0.058596 0.071341 0.20207 0.36830 0.26999 0.10317 9.3230e-05 5.7794e-05 6.5878e-05 9.1397e-05 5.4952e-05 1.5494e-05 
1.1200 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3720 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.58685 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.33544 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.0097358 0.14118 0.017866 0.14995 0.063897 0.077536 0.21844 0.39700 0.28947 0.10910 0.063903 0.077540 0.21844 0.39700 0.28947 0.10910 0.00011610 7.3498e-05 8.7792e-05 0.00012423 7.5552e-05 2.1462e-05 
1.1300 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.5673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.58215 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.34014 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.012507 0.16596 0.022923 0.17717 0.069052 0.083557 0.23434 0.42487 0.30839 0.11486 0.069060 0.083562 0.23435 0.42488 0.30839 0.11486 0.00014161 9.1377e-05 0.00011377 0.00016368 0.00010049 2.8723e-05 
1.1400 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7623 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.57712 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.34517 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.015713 0.19222 0.028765 0.20622 0.074060 0.089405 0.24979 0.45195 0.32677 0.12045 0.074071 0.089412 0.24980 0.45196 0.32678 0.12045 0.00016977 0.00011149 0.00014403 0.00021018 0.00013006 3.7366e-05 
1.1500 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9569 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.57177 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.35052 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.019373 0.21985 0.035423 0.23703 0.078927 0.095087 0.26480 0.47826 0.34462 0.12588 0.078940 0.095096 0.26481 0.47827 0.34463 0.12588 0.00020058 0.00013388 0.00017878 0.00026410 0.00016453 4.7474e-05 
1.1600 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1513 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.56611 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.35618 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.023502 0.24877 0.042920 0.26951 0.083656 0.10061 0.27938 0.50381 0.36197 0.13115 0.083672 0.10062 0.27939 0.50383 0.36198 0.13115 0.00023405 0.00015860 0.00021822 0.00032579 0.00020414 5.9122e-05 
1.1700 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.3453 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.56015 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.36213 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.028115 0.27890 0.051280 0.30358 0.088251 0.10597 0.29354 0.52863 0.37882 0.13628 0.088271 0.10598 0.29356 0.52865 0.37883 0.13628 0.00027017 0.00018567 0.00026249 0.00039556 0.00024911 7.2377e-05 
1.1800 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.5391 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.55391 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.36837 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.033222 0.31015 0.060520 0.33916 0.092717 0.11118 0.30730 0.55274 0.39518 0.14125 0.092741 0.11120 0.30732 0.55277 0.39520 0.14126 0.00030895 0.00021514 0.00031176 0.00047368 0.00029963 8.7297e-05 
1.1900 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.7325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.54739 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.37489 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.038834 0.34245 0.070654 0.37619 0.097056 0.11624 0.32067 0.57616 0.41108 0.14609 0.097084 0.11626 0.32069 0.57620 0.41110 0.14610 0.00035037 0.00024701 0.00036613 0.00056040 0.00035587 0.00010394 
1.2000 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.9258 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.54061 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.38167 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.044959 0.37574 0.081695 0.41460 0.10127 0.12116 0.33365 0.59892 0.42653 0.15079 0.10131 0.12119 0.33368 0.59897 0.42656 0.15080 0.00039443 0.00028132 0.00042574 0.00065593 0.00041797 0.00012234 
1.2100 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.1187 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.53358 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.38870 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.051605 0.40995 0.093651 0.45431 0.10537 0.12594 0.34627 0.62103 0.44153 0.15535 0.10541 0.12597 0.34630 0.62108 0.44157 0.15536 0.00044110 0.00031808 0.00049067 0.00076044 0.00048607 0.00014255 
1.2200 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.3115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.52631 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.39598 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.058776 0.44502 0.10653 0.49528 0.10935 0.13059 0.35852 0.64251 0.45611 0.15979 0.10940 0.13062 0.35857 0.64257 0.45615 0.15980 0.00049038 0.00035730 0.00056100 0.00087411 0.00056029 0.00016460 
1.2300 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.5040 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.51881 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.40347 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.066477 0.48090 0.12033 0.53744 0.11323 0.13510 0.37043 0.66337 0.47027 0.16409 0.11328 0.13514 0.37049 0.66345 0.47032 0.16411 0.00054224 0.00039898 0.00063680 0.00099707 0.00064071 0.00018852 
1.2400 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.6962 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.51110 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.41118 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.074712 0.51753 0.13506 0.58074 0.11699 0.13949 0.38200 0.68365 0.48403 0.16828 0.11705 0.13953 0.38206 0.68374 0.48410 0.16830 0.00059667 0.00044313 0.00071813 0.0011294 0.00072742 0.00021434 
1.2500 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.8883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.50319 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.41909 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.083482 0.55486 0.15071 0.62511 0.12064 0.14375 0.39325 0.70335 0.49741 0.17235 0.12071 0.14380 0.39332 0.70346 0.49748 0.17237 0.00065364 0.00048975 0.00080503 0.0012713 0.00082049 0.00024208 
1.2600 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.49510 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.42719 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.092788 0.59286 0.16729 0.67052 0.12420 0.14789 0.40417 0.72249 0.51040 0.17630 0.12427 0.14795 0.40425 0.72262 0.51048 0.17632 0.00071313 0.00053882 0.00089754 0.0014227 0.00091996 0.00027174 
1.2700 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.2720 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.48683 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.43546 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.10263 0.63148 0.18479 0.71691 0.12765 0.15192 0.41478 0.74109 0.52302 0.18014 0.12774 0.15198 0.41488 0.74124 0.52312 0.18016 0.00077511 0.00059035 0.00099567 0.0015837 0.0010259 0.00030336 
1.2800 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.4635 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.47840 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.44389 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.11301 0.67068 0.20321 0.76424 0.13101 0.15583 0.42510 0.75916 0.53529 0.18387 0.13111 0.15590 0.42521 0.75933 0.53540 0.18390 0.00083956 0.00064432 0.0010994 0.0017543 0.0011383 0.00033693 
1.2900 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.6550 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.46982 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.45246 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.12393 0.71042 0.22254 0.81246 0.13428 0.15963 0.43512 0.77673 0.54721 0.18749 0.13438 0.15971 0.43525 0.77692 0.54733 0.18753 0.00090644 0.00070073 0.0012089 0.0019346 0.0012571 0.00037246 
1.3000 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.8463 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.46111 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.46117 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.13537 0.75067 0.24277 0.86153 0.13745 0.16333 0.44486 0.79379 0.55879 0.19101 0.13757 0.16341 0.44500 0.79401 0.55893 0.19106 0.00097573 0.00075955 0.0013239 0.0021246 0.0013825 0.00040996 
1.3100 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.45229 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.47000 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.14735 0.79140 0.26389 0.91142 0.14054 0.16692 0.45433 0.81038 0.57005 0.19444 0.14066 0.16701 0.45449 0.81062 0.57020 0.19448 0.0010474 0.00082077 0.0014446 0.0023243 0.0015144 0.00044942 
1.3200 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.2285 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.44335 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.47893 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.15986 0.83258 0.28589 0.96207 0.14354 0.17041 0.46353 0.82650 0.58099 0.19777 0.14367 0.17051 0.46370 0.82677 0.58116 0.19782 0.0011214 0.00088436 0.0015709 0.0025336 0.0016528 0.00049084 
1.3300 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.4195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.43432 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.48796 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.17289 0.87418 0.30877 1.0135 0.14645 0.17380 0.47247 0.84216 0.59162 0.20100 0.14660 0.17392 0.47266 0.84247 0.59181 0.20106 0.0011977 0.00095032 0.0017028 0.0027525 0.0017976 0.00053422 
1.3400 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.6104 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.42521 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.49707 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.18644 0.91618 0.33251 1.0655 0.14929 0.17710 0.48116 0.85739 0.60195 0.20414 0.14945 0.17722 0.48137 0.85773 0.60217 0.20421 0.0012763 0.0010186 0.0018403 0.0029810 0.0019488 0.00057954 
1.3500 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.8012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.41604 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.50625 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.20051 0.95855 0.35710 1.1183 0.15205 0.18031 0.48961 0.87219 0.61199 0.20719 0.15222 0.18044 0.48984 0.87256 0.61223 0.20727 0.0013572 0.0010892 0.0019833 0.0032190 0.0021065 0.00062681 
1.3600 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.9920 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0270 2.0338 0.40681 0.0 0.0 0.0 3.0270 2.0338 0.61486 0.0 0.0 0.0 3.0270 2.0338 0.61486 120.44 0.0 0.0 0.0 0.37837 0.37837 0.88287 1.5135 1.0169 0.51548 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.37837 0.37837 0.88287 1.5135 1.0169 0.30743 0.21508 1.0013 0.38253 1.1717 0.15473 0.18342 0.49782 0.88657 0.62175 0.21016 0.15492 0.18357 0.49808 0.88698 0.62202 0.21024 0.0014402 0.0011621 0.0021317 0.0034664 0.0022705 0.00067600 
