cctdif2d
volumeGrid 386
8 
21 
13 
4 
15 
4 
13 
6 
10 
11 
9 
15 
6 
8 
8 
9 
17 
8 
11 
7 
7 
13 
3 
2 
6 
3 
12 
11 
00 
5 
8 
15 
11 
1 
11 
13 
12 
8 
7 
8 
12 
11 
11 
9 
6 
6 
8 
7 
26 
30 
26 
18 
29 
17 
17 
21 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
1 
1 
1 
00 
1 
2 
00 
00 
2 
00 
00 
1 
00 
00 
00 
00 
00 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.11000000000000008 cAMP 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
5 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
33 
2 
00 
4 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
17 
3 
2 
5 
3 
1 
25 
7 
2 
7 
7 
3 
23 
6 
10 
6 
8 
19 
5 
10 
6 
6 
18 
13 
8 
7 
7 
14 
7 
10 
8 
8 
18 
5 
14 
8 
8 
11 
8 
6 
12 
7 
17 
4 
6 
4 
6 
14 
5 
1 
4 
11 
11 
11 
2 
10 
4 
10 
7 
11 
10 
16 
12 
12 
9 
4 
5 
9 
6 
29 
26 
22 
22 
26 
25 
14 
21 
1 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
1 
00 
00 
00 
1 
00 
1 
00 
00 
4 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.12000000000000009 cAMP 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
7 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
32 
1 
1 
1 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
15 
4 
3 
6 
3 
2 
25 
4 
4 
9 
6 
7 
24 
9 
8 
8 
6 
17 
8 
8 
4 
4 
18 
6 
9 
2 
8 
17 
9 
10 
12 
7 
18 
3 
8 
10 
9 
10 
8 
6 
10 
7 
17 
9 
5 
8 
7 
16 
6 
3 
5 
4 
10 
8 
5 
5 
4 
11 
12 
7 
9 
11 
11 
13 
14 
7 
9 
9 
7 
23 
22 
24 
22 
25 
27 
17 
20 
00 
1 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
2 
00 
1 
00 
2 
00 
00 
00 
00 
00 
00 
00 
1 
2 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
1 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.1300000000000001 cAMP 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
9 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
1 
00 
29 
1 
1 
1 
00 
2 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
14 
5 
4 
3 
6 
1 
22 
9 
7 
4 
7 
3 
26 
8 
7 
9 
6 
21 
5 
9 
4 
5 
12 
8 
8 
9 
4 
22 
10 
11 
7 
6 
17 
5 
5 
12 
4 
12 
9 
2 
4 
15 
15 
3 
8 
7 
8 
14 
8 
3 
5 
5 
11 
7 
3 
9 
9 
12 
11 
9 
6 
11 
11 
13 
8 
7 
12 
7 
11 
24 
23 
26 
23 
19 
27 
21 
18 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
1 
1 
1 
2 
1 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
3 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
1 
00 
00 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.1400000000000001 cAMP 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
11 
00 
00 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
28 
5 
1 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
15 
3 
3 
6 
5 
1 
21 
8 
2 
3 
5 
5 
27 
7 
13 
5 
6 
21 
8 
6 
8 
3 
11 
9 
4 
10 
7 
26 
3 
7 
7 
7 
11 
13 
7 
12 
9 
13 
8 
5 
9 
7 
14 
8 
4 
8 
6 
15 
5 
4 
8 
8 
15 
9 
4 
3 
3 
10 
6 
7 
10 
9 
15 
11 
10 
9 
11 
8 
8 
33 
17 
25 
24 
21 
26 
20 
18 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
1 
00 
00 
2 
3 
00 
2 
00 
00 
00 
00 
00 
1 
00 
1 
00 
2 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.1500000000000001 cAMP 
1 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
3 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
13 
00 
00 
2 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
25 
4 
1 
2 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
16 
2 
4 
5 
2 
5 
22 
6 
2 
1 
4 
6 
28 
3 
9 
7 
7 
16 
6 
8 
13 
9 
14 
11 
5 
6 
3 
23 
5 
9 
8 
6 
15 
4 
9 
10 
13 
11 
9 
6 
9 
5 
15 
11 
4 
7 
8 
15 
5 
3 
7 
6 
14 
5 
4 
4 
6 
10 
11 
7 
7 
9 
11 
10 
6 
11 
11 
15 
9 
33 
15 
23 
26 
22 
26 
16 
20 
3 
1 
1 
2 
00 
00 
1 
00 
00 
00 
1 
00 
00 
00 
2 
1 
1 
00 
2 
1 
00 
00 
00 
00 
00 
00 
2 
00 
1 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.16000000000000011 cAMP 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
6 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
10 
00 
1 
2 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
26 
5 
2 
2 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
16 
4 
6 
4 
3 
3 
26 
7 
5 
3 
2 
6 
25 
4 
4 
10 
7 
11 
6 
9 
6 
9 
16 
7 
6 
8 
6 
27 
3 
7 
11 
10 
9 
5 
5 
6 
8 
16 
6 
13 
15 
5 
9 
1 
4 
5 
6 
18 
8 
4 
7 
10 
13 
8 
7 
7 
7 
14 
5 
5 
10 
10 
6 
14 
6 
7 
12 
11 
12 
31 
21 
20 
28 
23 
24 
18 
16 
2 
2 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
3 
00 
00 
00 
00 
1 
1 
00 
2 
00 
1 
1 
00 
00 
00 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.17000000000000012 cAMP 
1 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
6 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
13 
00 
1 
1 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
1 
00 
21 
6 
1 
1 
00 
00 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
23 
4 
5 
4 
4 
3 
17 
3 
2 
7 
4 
4 
28 
6 
5 
6 
10 
11 
4 
9 
4 
9 
17 
10 
7 
8 
9 
20 
4 
4 
11 
10 
14 
5 
6 
6 
11 
15 
5 
12 
7 
4 
9 
6 
6 
4 
9 
19 
9 
4 
3 
4 
15 
9 
8 
6 
7 
8 
6 
13 
9 
13 
12 
7 
6 
8 
9 
10 
13 
32 
24 
18 
25 
26 
24 
17 
16 
3 
1 
00 
00 
00 
1 
00 
00 
1 
00 
00 
00 
00 
00 
1 
00 
3 
00 
00 
1 
00 
00 
00 
2 
00 
00 
2 
1 
00 
1 
00 
00 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.18000000000000013 cAMP 
1 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
5 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
15 
00 
1 
1 
00 
00 
00 
1 
1 
00 
00 
00 
00 
1 
00 
00 
22 
1 
00 
2 
00 
00 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
22 
2 
4 
3 
5 
4 
20 
3 
8 
4 
7 
4 
25 
9 
7 
7 
8 
13 
6 
8 
6 
4 
17 
4 
5 
4 
11 
20 
5 
8 
9 
7 
13 
7 
7 
7 
7 
11 
9 
5 
12 
7 
14 
8 
9 
6 
3 
16 
6 
8 
4 
4 
17 
4 
5 
5 
6 
7 
10 
9 
9 
13 
9 
13 
9 
7 
18 
6 
9 
25 
25 
19 
32 
22 
23 
16 
18 
2 
00 
1 
00 
00 
1 
1 
00 
00 
00 
1 
00 
1 
1 
00 
1 
00 
00 
2 
00 
1 
00 
00 
00 
00 
00 
2 
00 
00 
1 
1 
00 
00 
2 
00 
00 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.19000000000000014 cAMP 
00 
1 
1 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
8 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
15 
1 
1 
2 
00 
00 
00 
1 
1 
00 
00 
00 
00 
00 
1 
00 
24 
3 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
1 
19 
3 
4 
6 
3 
3 
26 
5 
7 
3 
4 
2 
18 
6 
8 
6 
8 
14 
7 
6 
7 
5 
21 
4 
8 
9 
9 
19 
7 
6 
10 
6 
13 
3 
10 
8 
11 
9 
7 
7 
6 
8 
15 
6 
6 
2 
5 
16 
6 
7 
10 
3 
16 
10 
6 
6 
8 
8 
7 
8 
14 
13 
6 
10 
7 
10 
16 
10 
5 
20 
27 
21 
32 
25 
20 
11 
21 
1 
1 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
2 
1 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
00 
1 
1 
00 
00 
00 
3 
00 
00 
1 
00 
00 
00 
00 
00 
00 
1 
00 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.20000000000000015 cAMP 
00 
2 
1 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
7 
1 
1 
2 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
17 
1 
1 
1 
00 
00 
00 
2 
00 
00 
00 
00 
00 
00 
00 
1 
26 
1 
00 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
20 
1 
7 
5 
2 
7 
23 
7 
7 
3 
3 
6 
20 
3 
6 
8 
5 
15 
6 
5 
8 
3 
22 
6 
6 
5 
6 
16 
7 
7 
11 
14 
13 
5 
7 
9 
9 
11 
6 
7 
5 
5 
17 
4 
5 
6 
7 
10 
7 
5 
7 
5 
20 
8 
4 
7 
13 
6 
6 
8 
7 
10 
12 
13 
10 
14 
6 
7 
10 
22 
32 
21 
25 
26 
21 
13 
20 
1 
1 
1 
00 
00 
1 
00 
00 
1 
00 
00 
00 
00 
2 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
1 
1 
00 
1 
3 
00 
00 
1 
1 
00 
00 
00 
00 
00 
00 
00 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.21000000000000016 cAMP 
00 
3 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
7 
2 
1 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
19 
1 
1 
1 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
1 
22 
1 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
19 
2 
9 
3 
6 
4 
23 
4 
5 
5 
5 
3 
16 
10 
7 
6 
6 
17 
5 
4 
4 
3 
22 
7 
11 
4 
9 
19 
7 
10 
9 
5 
14 
6 
5 
7 
10 
10 
8 
7 
5 
3 
15 
5 
9 
6 
5 
15 
8 
7 
5 
8 
15 
7 
8 
6 
11 
8 
7 
4 
11 
10 
8 
10 
12 
13 
5 
7 
9 
24 
29 
25 
24 
25 
19 
15 
21 
1 
1 
2 
1 
00 
00 
00 
00 
00 
00 
1 
00 
00 
2 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
00 
3 
00 
1 
00 
3 
00 
00 
00 
00 
00 
00 
00 
00 
1 
1 
00 
1 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
1 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
00 
gridConcentrations 386 1 0.22000000000000017 cAMP 
1 
1 
00 
2 
00 
00 
