element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
1104  0.86957 -0.21429 3.8571 1.3043 -0.21429 3.8571 1.3043 -0.64286 3.8571 0.86957 -0.64286 3.8571 0.079858 0.42857
1105  0.86957 -0.21429 4.2857 1.3043 -0.21429 4.2857 1.3043 -0.64286 4.2857 0.86957 -0.64286 4.2857 0.079858 0.42857
1106  0.86957 -0.21429 4.7143 1.3043 -0.21429 4.7143 1.3043 -0.64286 4.7143 0.86957 -0.64286 4.7143 0.079858 0.42857
1107  0.86957 -0.64286 -4.7143 1.3043 -0.64286 -4.7143 1.3043 -1.0714 -4.7143 0.86957 -1.0714 -4.7143 0.079858 0.42857
1108  0.86957 -0.64286 -4.2857 1.3043 -0.64286 -4.2857 1.3043 -1.0714 -4.2857 0.86957 -1.0714 -4.2857 0.079858 0.42857
1109  0.86957 -0.64286 -3.8571 1.3043 -0.64286 -3.8571 1.3043 -1.0714 -3.8571 0.86957 -1.0714 -3.8571 0.079858 0.42857
1110  0.86957 -0.64286 -3.4286 1.3043 -0.64286 -3.4286 1.3043 -1.0714 -3.4286 0.86957 -1.0714 -3.4286 0.079858 0.42857
1111  0.86957 -0.64286 -3.0000 1.3043 -0.64286 -3.0000 1.3043 -1.0714 -3.0000 0.86957 -1.0714 -3.0000 0.079858 0.42857
1112  0.86957 -0.64286 -2.5714 1.3043 -0.64286 -2.5714 1.3043 -1.0714 -2.5714 0.86957 -1.0714 -2.5714 0.079858 0.42857
1113  0.86957 -0.64286 -2.1429 1.3043 -0.64286 -2.1429 1.3043 -1.0714 -2.1429 0.86957 -1.0714 -2.1429 0.079858 0.42857
1114  0.86957 -0.64286 -1.7143 1.3043 -0.64286 -1.7143 1.3043 -1.0714 -1.7143 0.86957 -1.0714 -1.7143 0.079858 0.42857
1115  0.86957 -0.64286 -1.2857 1.3043 -0.64286 -1.2857 1.3043 -1.0714 -1.2857 0.86957 -1.0714 -1.2857 0.079858 0.42857
1116  0.86957 -0.64286 -0.85714 1.3043 -0.64286 -0.85714 1.3043 -1.0714 -0.85714 0.86957 -1.0714 -0.85714 0.079858 0.42857
1117  0.86957 -0.64286 -0.42857 1.3043 -0.64286 -0.42857 1.3043 -1.0714 -0.42857 0.86957 -1.0714 -0.42857 0.079858 0.42857
1118  0.86957 -0.64286 0.0000 1.3043 -0.64286 0.0000 1.3043 -1.0714 0.0000 0.86957 -1.0714 0.0000 0.079858 0.42857
1119  0.86957 -0.64286 0.42857 1.3043 -0.64286 0.42857 1.3043 -1.0714 0.42857 0.86957 -1.0714 0.42857 0.079858 0.42857
1120  0.86957 -0.64286 0.85714 1.3043 -0.64286 0.85714 1.3043 -1.0714 0.85714 0.86957 -1.0714 0.85714 0.079858 0.42857
1121  0.86957 -0.64286 1.2857 1.3043 -0.64286 1.2857 1.3043 -1.0714 1.2857 0.86957 -1.0714 1.2857 0.079858 0.42857
1122  0.86957 -0.64286 1.7143 1.3043 -0.64286 1.7143 1.3043 -1.0714 1.7143 0.86957 -1.0714 1.7143 0.079858 0.42857
1123  0.86957 -0.64286 2.1429 1.3043 -0.64286 2.1429 1.3043 -1.0714 2.1429 0.86957 -1.0714 2.1429 0.079858 0.42857
1124  0.86957 -0.64286 2.5714 1.3043 -0.64286 2.5714 1.3043 -1.0714 2.5714 0.86957 -1.0714 2.5714 0.079858 0.42857
1125  0.86957 -0.64286 3.0000 1.3043 -0.64286 3.0000 1.3043 -1.0714 3.0000 0.86957 -1.0714 3.0000 0.079858 0.42857
1126  0.86957 -0.64286 3.4286 1.3043 -0.64286 3.4286 1.3043 -1.0714 3.4286 0.86957 -1.0714 3.4286 0.079858 0.42857
1127  0.86957 -0.64286 3.8571 1.3043 -0.64286 3.8571 1.3043 -1.0714 3.8571 0.86957 -1.0714 3.8571 0.079858 0.42857
1128  0.86957 -0.64286 4.2857 1.3043 -0.64286 4.2857 1.3043 -1.0714 4.2857 0.86957 -1.0714 4.2857 0.079858 0.42857
1129  0.86957 -0.64286 4.7143 1.3043 -0.64286 4.7143 1.3043 -1.0714 4.7143 0.86957 -1.0714 4.7143 0.079858 0.42857
1130  0.86957 -1.0714 -4.7143 1.3043 -1.0714 -4.7143 1.3043 -1.5000 -4.7143 0.86957 -1.5000 -4.7143 0.079858 0.42857
1131  0.86957 -1.0714 -4.2857 1.3043 -1.0714 -4.2857 1.3043 -1.5000 -4.2857 0.86957 -1.5000 -4.2857 0.079858 0.42857
1132  0.86957 -1.0714 -3.8571 1.3043 -1.0714 -3.8571 1.3043 -1.5000 -3.8571 0.86957 -1.5000 -3.8571 0.079858 0.42857
1133  0.86957 -1.0714 -3.4286 1.3043 -1.0714 -3.4286 1.3043 -1.5000 -3.4286 0.86957 -1.5000 -3.4286 0.079858 0.42857
1134  0.86957 -1.0714 -3.0000 1.3043 -1.0714 -3.0000 1.3043 -1.5000 -3.0000 0.86957 -1.5000 -3.0000 0.079858 0.42857
1135  0.86957 -1.0714 -2.5714 1.3043 -1.0714 -2.5714 1.3043 -1.5000 -2.5714 0.86957 -1.5000 -2.5714 0.079858 0.42857
1136  0.86957 -1.0714 -2.1429 1.3043 -1.0714 -2.1429 1.3043 -1.5000 -2.1429 0.86957 -1.5000 -2.1429 0.079858 0.42857
1137  0.86957 -1.0714 -1.7143 1.3043 -1.0714 -1.7143 1.3043 -1.5000 -1.7143 0.86957 -1.5000 -1.7143 0.079858 0.42857
1138  0.86957 -1.0714 -1.2857 1.3043 -1.0714 -1.2857 1.3043 -1.5000 -1.2857 0.86957 -1.5000 -1.2857 0.079858 0.42857
1139  0.86957 -1.0714 -0.85714 1.3043 -1.0714 -0.85714 1.3043 -1.5000 -0.85714 0.86957 -1.5000 -0.85714 0.079858 0.42857
1140  0.86957 -1.0714 -0.42857 1.3043 -1.0714 -0.42857 1.3043 -1.5000 -0.42857 0.86957 -1.5000 -0.42857 0.079858 0.42857
1141  0.86957 -1.0714 0.0000 1.3043 -1.0714 0.0000 1.3043 -1.5000 0.0000 0.86957 -1.5000 0.0000 0.079858 0.42857
1142  0.86957 -1.0714 0.42857 1.3043 -1.0714 0.42857 1.3043 -1.5000 0.42857 0.86957 -1.5000 0.42857 0.079858 0.42857
1143  0.86957 -1.0714 0.85714 1.3043 -1.0714 0.85714 1.3043 -1.5000 0.85714 0.86957 -1.5000 0.85714 0.079858 0.42857
1144  0.86957 -1.0714 1.2857 1.3043 -1.0714 1.2857 1.3043 -1.5000 1.2857 0.86957 -1.5000 1.2857 0.079858 0.42857
1145  0.86957 -1.0714 1.7143 1.3043 -1.0714 1.7143 1.3043 -1.5000 1.7143 0.86957 -1.5000 1.7143 0.079858 0.42857
1146  0.86957 -1.0714 2.1429 1.3043 -1.0714 2.1429 1.3043 -1.5000 2.1429 0.86957 -1.5000 2.1429 0.079858 0.42857
1147  0.86957 -1.0714 2.5714 1.3043 -1.0714 2.5714 1.3043 -1.5000 2.5714 0.86957 -1.5000 2.5714 0.079858 0.42857
1148  0.86957 -1.0714 3.0000 1.3043 -1.0714 3.0000 1.3043 -1.5000 3.0000 0.86957 -1.5000 3.0000 0.079858 0.42857
1149  0.86957 -1.0714 3.4286 1.3043 -1.0714 3.4286 1.3043 -1.5000 3.4286 0.86957 -1.5000 3.4286 0.079858 0.42857
1150  0.86957 -1.0714 3.8571 1.3043 -1.0714 3.8571 1.3043 -1.5000 3.8571 0.86957 -1.5000 3.8571 0.079858 0.42857
1151  0.86957 -1.0714 4.2857 1.3043 -1.0714 4.2857 1.3043 -1.5000 4.2857 0.86957 -1.5000 4.2857 0.079858 0.42857
1152  0.86957 -1.0714 4.7143 1.3043 -1.0714 4.7143 1.3043 -1.5000 4.7143 0.86957 -1.5000 4.7143 0.079858 0.42857
1153  0.86957 -1.5000 -4.2857 1.3043 -1.5000 -4.2857 1.3043 -1.9286 -4.2857 0.86957 -1.9286 -4.2857 0.079858 0.42857
1154  0.86957 -1.5000 -3.8571 1.3043 -1.5000 -3.8571 1.3043 -1.9286 -3.8571 0.86957 -1.9286 -3.8571 0.079858 0.42857
1155  0.86957 -1.5000 -3.4286 1.3043 -1.5000 -3.4286 1.3043 -1.9286 -3.4286 0.86957 -1.9286 -3.4286 0.079858 0.42857
1156  0.86957 -1.5000 -3.0000 1.3043 -1.5000 -3.0000 1.3043 -1.9286 -3.0000 0.86957 -1.9286 -3.0000 0.079858 0.42857
1157  0.86957 -1.5000 -2.5714 1.3043 -1.5000 -2.5714 1.3043 -1.9286 -2.5714 0.86957 -1.9286 -2.5714 0.079858 0.42857
1158  0.86957 -1.5000 -2.1429 1.3043 -1.5000 -2.1429 1.3043 -1.9286 -2.1429 0.86957 -1.9286 -2.1429 0.079858 0.42857
1159  0.86957 -1.5000 -1.7143 1.3043 -1.5000 -1.7143 1.3043 -1.9286 -1.7143 0.86957 -1.9286 -1.7143 0.079858 0.42857
1160  0.86957 -1.5000 -1.2857 1.3043 -1.5000 -1.2857 1.3043 -1.9286 -1.2857 0.86957 -1.9286 -1.2857 0.079858 0.42857
1161  0.86957 -1.5000 -0.85714 1.3043 -1.5000 -0.85714 1.3043 -1.9286 -0.85714 0.86957 -1.9286 -0.85714 0.079858 0.42857
1162  0.86957 -1.5000 -0.42857 1.3043 -1.5000 -0.42857 1.3043 -1.9286 -0.42857 0.86957 -1.9286 -0.42857 0.079858 0.42857
1163  0.86957 -1.5000 0.0000 1.3043 -1.5000 0.0000 1.3043 -1.9286 0.0000 0.86957 -1.9286 0.0000 0.079858 0.42857
1164  0.86957 -1.5000 0.42857 1.3043 -1.5000 0.42857 1.3043 -1.9286 0.42857 0.86957 -1.9286 0.42857 0.079858 0.42857
1165  0.86957 -1.5000 0.85714 1.3043 -1.5000 0.85714 1.3043 -1.9286 0.85714 0.86957 -1.9286 0.85714 0.079858 0.42857
1166  0.86957 -1.5000 1.2857 1.3043 -1.5000 1.2857 1.3043 -1.9286 1.2857 0.86957 -1.9286 1.2857 0.079858 0.42857
1167  0.86957 -1.5000 1.7143 1.3043 -1.5000 1.7143 1.3043 -1.9286 1.7143 0.86957 -1.9286 1.7143 0.079858 0.42857
1168  0.86957 -1.5000 2.1429 1.3043 -1.5000 2.1429 1.3043 -1.9286 2.1429 0.86957 -1.9286 2.1429 0.079858 0.42857
1169  0.86957 -1.5000 2.5714 1.3043 -1.5000 2.5714 1.3043 -1.9286 2.5714 0.86957 -1.9286 2.5714 0.079858 0.42857
1170  0.86957 -1.5000 3.0000 1.3043 -1.5000 3.0000 1.3043 -1.9286 3.0000 0.86957 -1.9286 3.0000 0.079858 0.42857
1171  0.86957 -1.5000 3.4286 1.3043 -1.5000 3.4286 1.3043 -1.9286 3.4286 0.86957 -1.9286 3.4286 0.079858 0.42857
1172  0.86957 -1.5000 3.8571 1.3043 -1.5000 3.8571 1.3043 -1.9286 3.8571 0.86957 -1.9286 3.8571 0.079858 0.42857
1173  0.86957 -1.5000 4.2857 1.3043 -1.5000 4.2857 1.3043 -1.9286 4.2857 0.86957 -1.9286 4.2857 0.079858 0.42857
1174  0.86957 -1.9286 -4.2857 1.3043 -1.9286 -4.2857 1.3043 -2.3571 -4.2857 0.86957 -2.3571 -4.2857 0.079858 0.42857
1175  0.86957 -1.9286 -3.8571 1.3043 -1.9286 -3.8571 1.3043 -2.3571 -3.8571 0.86957 -2.3571 -3.8571 0.079858 0.42857
1176  0.86957 -1.9286 -3.4286 1.3043 -1.9286 -3.4286 1.3043 -2.3571 -3.4286 0.86957 -2.3571 -3.4286 0.079858 0.42857
1177  0.86957 -1.9286 -3.0000 1.3043 -1.9286 -3.0000 1.3043 -2.3571 -3.0000 0.86957 -2.3571 -3.0000 0.079858 0.42857
1178  0.86957 -1.9286 -2.5714 1.3043 -1.9286 -2.5714 1.3043 -2.3571 -2.5714 0.86957 -2.3571 -2.5714 0.079858 0.42857
1179  0.86957 -1.9286 -2.1429 1.3043 -1.9286 -2.1429 1.3043 -2.3571 -2.1429 0.86957 -2.3571 -2.1429 0.079858 0.42857
1180  0.86957 -1.9286 -1.7143 1.3043 -1.9286 -1.7143 1.3043 -2.3571 -1.7143 0.86957 -2.3571 -1.7143 0.079858 0.42857
1181  0.86957 -1.9286 -1.2857 1.3043 -1.9286 -1.2857 1.3043 -2.3571 -1.2857 0.86957 -2.3571 -1.2857 0.079858 0.42857
1182  0.86957 -1.9286 -0.85714 1.3043 -1.9286 -0.85714 1.3043 -2.3571 -0.85714 0.86957 -2.3571 -0.85714 0.079858 0.42857
1183  0.86957 -1.9286 -0.42857 1.3043 -1.9286 -0.42857 1.3043 -2.3571 -0.42857 0.86957 -2.3571 -0.42857 0.079858 0.42857
1184  0.86957 -1.9286 0.0000 1.3043 -1.9286 0.0000 1.3043 -2.3571 0.0000 0.86957 -2.3571 0.0000 0.079858 0.42857
1185  0.86957 -1.9286 0.42857 1.3043 -1.9286 0.42857 1.3043 -2.3571 0.42857 0.86957 -2.3571 0.42857 0.079858 0.42857
1186  0.86957 -1.9286 0.85714 1.3043 -1.9286 0.85714 1.3043 -2.3571 0.85714 0.86957 -2.3571 0.85714 0.079858 0.42857
1187  0.86957 -1.9286 1.2857 1.3043 -1.9286 1.2857 1.3043 -2.3571 1.2857 0.86957 -2.3571 1.2857 0.079858 0.42857
1188  0.86957 -1.9286 1.7143 1.3043 -1.9286 1.7143 1.3043 -2.3571 1.7143 0.86957 -2.3571 1.7143 0.079858 0.42857
1189  0.86957 -1.9286 2.1429 1.3043 -1.9286 2.1429 1.3043 -2.3571 2.1429 0.86957 -2.3571 2.1429 0.079858 0.42857
1190  0.86957 -1.9286 2.5714 1.3043 -1.9286 2.5714 1.3043 -2.3571 2.5714 0.86957 -2.3571 2.5714 0.079858 0.42857
1191  0.86957 -1.9286 3.0000 1.3043 -1.9286 3.0000 1.3043 -2.3571 3.0000 0.86957 -2.3571 3.0000 0.079858 0.42857
1192  0.86957 -1.9286 3.4286 1.3043 -1.9286 3.4286 1.3043 -2.3571 3.4286 0.86957 -2.3571 3.4286 0.079858 0.42857
1193  0.86957 -1.9286 3.8571 1.3043 -1.9286 3.8571 1.3043 -2.3571 3.8571 0.86957 -2.3571 3.8571 0.079858 0.42857
1194  0.86957 -1.9286 4.2857 1.3043 -1.9286 4.2857 1.3043 -2.3571 4.2857 0.86957 -2.3571 4.2857 0.079858 0.42857
1195  0.86957 -2.3571 -4.2857 1.3043 -2.3571 -4.2857 1.3043 -2.7857 -4.2857 0.86957 -2.7857 -4.2857 0.079858 0.42857
1196  0.86957 -2.3571 -3.8571 1.3043 -2.3571 -3.8571 1.3043 -2.7857 -3.8571 0.86957 -2.7857 -3.8571 0.079858 0.42857
1197  0.86957 -2.3571 -3.4286 1.3043 -2.3571 -3.4286 1.3043 -2.7857 -3.4286 0.86957 -2.7857 -3.4286 0.079858 0.42857
1198  0.86957 -2.3571 -3.0000 1.3043 -2.3571 -3.0000 1.3043 -2.7857 -3.0000 0.86957 -2.7857 -3.0000 0.079858 0.42857
1199  0.86957 -2.3571 -2.5714 1.3043 -2.3571 -2.5714 1.3043 -2.7857 -2.5714 0.86957 -2.7857 -2.5714 0.079858 0.42857
1200  0.86957 -2.3571 -2.1429 1.3043 -2.3571 -2.1429 1.3043 -2.7857 -2.1429 0.86957 -2.7857 -2.1429 0.079858 0.42857
1201  0.86957 -2.3571 -1.7143 1.3043 -2.3571 -1.7143 1.3043 -2.7857 -1.7143 0.86957 -2.7857 -1.7143 0.079858 0.42857
1202  0.86957 -2.3571 -1.2857 1.3043 -2.3571 -1.2857 1.3043 -2.7857 -1.2857 0.86957 -2.7857 -1.2857 0.079858 0.42857
1203  0.86957 -2.3571 -0.85714 1.3043 -2.3571 -0.85714 1.3043 -2.7857 -0.85714 0.86957 -2.7857 -0.85714 0.079858 0.42857
1204  0.86957 -2.3571 -0.42857 1.3043 -2.3571 -0.42857 1.3043 -2.7857 -0.42857 0.86957 -2.7857 -0.42857 0.079858 0.42857
1205  0.86957 -2.3571 0.0000 1.3043 -2.3571 0.0000 1.3043 -2.7857 0.0000 0.86957 -2.7857 0.0000 0.079858 0.42857
1206  0.86957 -2.3571 0.42857 1.3043 -2.3571 0.42857 1.3043 -2.7857 0.42857 0.86957 -2.7857 0.42857 0.079858 0.42857
1207  0.86957 -2.3571 0.85714 1.3043 -2.3571 0.85714 1.3043 -2.7857 0.85714 0.86957 -2.7857 0.85714 0.079858 0.42857
1208  0.86957 -2.3571 1.2857 1.3043 -2.3571 1.2857 1.3043 -2.7857 1.2857 0.86957 -2.7857 1.2857 0.079858 0.42857
1209  0.86957 -2.3571 1.7143 1.3043 -2.3571 1.7143 1.3043 -2.7857 1.7143 0.86957 -2.7857 1.7143 0.079858 0.42857
1210  0.86957 -2.3571 2.1429 1.3043 -2.3571 2.1429 1.3043 -2.7857 2.1429 0.86957 -2.7857 2.1429 0.079858 0.42857
1211  0.86957 -2.3571 2.5714 1.3043 -2.3571 2.5714 1.3043 -2.7857 2.5714 0.86957 -2.7857 2.5714 0.079858 0.42857
1212  0.86957 -2.3571 3.0000 1.3043 -2.3571 3.0000 1.3043 -2.7857 3.0000 0.86957 -2.7857 3.0000 0.079858 0.42857
1213  0.86957 -2.3571 3.4286 1.3043 -2.3571 3.4286 1.3043 -2.7857 3.4286 0.86957 -2.7857 3.4286 0.079858 0.42857
1214  0.86957 -2.3571 3.8571 1.3043 -2.3571 3.8571 1.3043 -2.7857 3.8571 0.86957 -2.7857 3.8571 0.079858 0.42857
1215  0.86957 -2.3571 4.2857 1.3043 -2.3571 4.2857 1.3043 -2.7857 4.2857 0.86957 -2.7857 4.2857 0.079858 0.42857
1216  0.86957 -2.7857 -3.8571 1.3043 -2.7857 -3.8571 1.3043 -3.2143 -3.8571 0.86957 -3.2143 -3.8571 0.079858 0.42857
1217  0.86957 -2.7857 -3.4286 1.3043 -2.7857 -3.4286 1.3043 -3.2143 -3.4286 0.86957 -3.2143 -3.4286 0.079858 0.42857
1218  0.86957 -2.7857 -3.0000 1.3043 -2.7857 -3.0000 1.3043 -3.2143 -3.0000 0.86957 -3.2143 -3.0000 0.079858 0.42857
1219  0.86957 -2.7857 -2.5714 1.3043 -2.7857 -2.5714 1.3043 -3.2143 -2.5714 0.86957 -3.2143 -2.5714 0.079858 0.42857
1220  0.86957 -2.7857 -2.1429 1.3043 -2.7857 -2.1429 1.3043 -3.2143 -2.1429 0.86957 -3.2143 -2.1429 0.079858 0.42857
1221  0.86957 -2.7857 -1.7143 1.3043 -2.7857 -1.7143 1.3043 -3.2143 -1.7143 0.86957 -3.2143 -1.7143 0.079858 0.42857
1222  0.86957 -2.7857 -1.2857 1.3043 -2.7857 -1.2857 1.3043 -3.2143 -1.2857 0.86957 -3.2143 -1.2857 0.079858 0.42857
1223  0.86957 -2.7857 -0.85714 1.3043 -2.7857 -0.85714 1.3043 -3.2143 -0.85714 0.86957 -3.2143 -0.85714 0.079858 0.42857
1224  0.86957 -2.7857 -0.42857 1.3043 -2.7857 -0.42857 1.3043 -3.2143 -0.42857 0.86957 -3.2143 -0.42857 0.079858 0.42857
1225  0.86957 -2.7857 0.0000 1.3043 -2.7857 0.0000 1.3043 -3.2143 0.0000 0.86957 -3.2143 0.0000 0.079858 0.42857
1226  0.86957 -2.7857 0.42857 1.3043 -2.7857 0.42857 1.3043 -3.2143 0.42857 0.86957 -3.2143 0.42857 0.079858 0.42857
1227  0.86957 -2.7857 0.85714 1.3043 -2.7857 0.85714 1.3043 -3.2143 0.85714 0.86957 -3.2143 0.85714 0.079858 0.42857
1228  0.86957 -2.7857 1.2857 1.3043 -2.7857 1.2857 1.3043 -3.2143 1.2857 0.86957 -3.2143 1.2857 0.079858 0.42857
1229  0.86957 -2.7857 1.7143 1.3043 -2.7857 1.7143 1.3043 -3.2143 1.7143 0.86957 -3.2143 1.7143 0.079858 0.42857
1230  0.86957 -2.7857 2.1429 1.3043 -2.7857 2.1429 1.3043 -3.2143 2.1429 0.86957 -3.2143 2.1429 0.079858 0.42857
1231  0.86957 -2.7857 2.5714 1.3043 -2.7857 2.5714 1.3043 -3.2143 2.5714 0.86957 -3.2143 2.5714 0.079858 0.42857
1232  0.86957 -2.7857 3.0000 1.3043 -2.7857 3.0000 1.3043 -3.2143 3.0000 0.86957 -3.2143 3.0000 0.079858 0.42857
1233  0.86957 -2.7857 3.4286 1.3043 -2.7857 3.4286 1.3043 -3.2143 3.4286 0.86957 -3.2143 3.4286 0.079858 0.42857
1234  0.86957 -2.7857 3.8571 1.3043 -2.7857 3.8571 1.3043 -3.2143 3.8571 0.86957 -3.2143 3.8571 0.079858 0.42857
1235  0.86957 -3.2143 -3.4286 1.3043 -3.2143 -3.4286 1.3043 -3.6429 -3.4286 0.86957 -3.6429 -3.4286 0.079858 0.42857
1236  0.86957 -3.2143 -3.0000 1.3043 -3.2143 -3.0000 1.3043 -3.6429 -3.0000 0.86957 -3.6429 -3.0000 0.079858 0.42857
1237  0.86957 -3.2143 -2.5714 1.3043 -3.2143 -2.5714 1.3043 -3.6429 -2.5714 0.86957 -3.6429 -2.5714 0.079858 0.42857
1238  0.86957 -3.2143 -2.1429 1.3043 -3.2143 -2.1429 1.3043 -3.6429 -2.1429 0.86957 -3.6429 -2.1429 0.079858 0.42857
1239  0.86957 -3.2143 -1.7143 1.3043 -3.2143 -1.7143 1.3043 -3.6429 -1.7143 0.86957 -3.6429 -1.7143 0.079858 0.42857
1240  0.86957 -3.2143 -1.2857 1.3043 -3.2143 -1.2857 1.3043 -3.6429 -1.2857 0.86957 -3.6429 -1.2857 0.079858 0.42857
1241  0.86957 -3.2143 -0.85714 1.3043 -3.2143 -0.85714 1.3043 -3.6429 -0.85714 0.86957 -3.6429 -0.85714 0.079858 0.42857
1242  0.86957 -3.2143 -0.42857 1.3043 -3.2143 -0.42857 1.3043 -3.6429 -0.42857 0.86957 -3.6429 -0.42857 0.079858 0.42857
1243  0.86957 -3.2143 0.0000 1.3043 -3.2143 0.0000 1.3043 -3.6429 0.0000 0.86957 -3.6429 0.0000 0.079858 0.42857
1244  0.86957 -3.2143 0.42857 1.3043 -3.2143 0.42857 1.3043 -3.6429 0.42857 0.86957 -3.6429 0.42857 0.079858 0.42857
1245  0.86957 -3.2143 0.85714 1.3043 -3.2143 0.85714 1.3043 -3.6429 0.85714 0.86957 -3.6429 0.85714 0.079858 0.42857
1246  0.86957 -3.2143 1.2857 1.3043 -3.2143 1.2857 1.3043 -3.6429 1.2857 0.86957 -3.6429 1.2857 0.079858 0.42857
1247  0.86957 -3.2143 1.7143 1.3043 -3.2143 1.7143 1.3043 -3.6429 1.7143 0.86957 -3.6429 1.7143 0.079858 0.42857
1248  0.86957 -3.2143 2.1429 1.3043 -3.2143 2.1429 1.3043 -3.6429 2.1429 0.86957 -3.6429 2.1429 0.079858 0.42857
1249  0.86957 -3.2143 2.5714 1.3043 -3.2143 2.5714 1.3043 -3.6429 2.5714 0.86957 -3.6429 2.5714 0.079858 0.42857
1250  0.86957 -3.2143 3.0000 1.3043 -3.2143 3.0000 1.3043 -3.6429 3.0000 0.86957 -3.6429 3.0000 0.079858 0.42857
1251  0.86957 -3.2143 3.4286 1.3043 -3.2143 3.4286 1.3043 -3.6429 3.4286 0.86957 -3.6429 3.4286 0.079858 0.42857
1252  0.86957 -3.6429 -3.0000 1.3043 -3.6429 -3.0000 1.3043 -4.0714 -3.0000 0.86957 -4.0714 -3.0000 0.079858 0.42857
1253  0.86957 -3.6429 -2.5714 1.3043 -3.6429 -2.5714 1.3043 -4.0714 -2.5714 0.86957 -4.0714 -2.5714 0.079858 0.42857
1254  0.86957 -3.6429 -2.1429 1.3043 -3.6429 -2.1429 1.3043 -4.0714 -2.1429 0.86957 -4.0714 -2.1429 0.079858 0.42857
1255  0.86957 -3.6429 -1.7143 1.3043 -3.6429 -1.7143 1.3043 -4.0714 -1.7143 0.86957 -4.0714 -1.7143 0.079858 0.42857
1256  0.86957 -3.6429 -1.2857 1.3043 -3.6429 -1.2857 1.3043 -4.0714 -1.2857 0.86957 -4.0714 -1.2857 0.079858 0.42857
1257  0.86957 -3.6429 -0.85714 1.3043 -3.6429 -0.85714 1.3043 -4.0714 -0.85714 0.86957 -4.0714 -0.85714 0.079858 0.42857
1258  0.86957 -3.6429 -0.42857 1.3043 -3.6429 -0.42857 1.3043 -4.0714 -0.42857 0.86957 -4.0714 -0.42857 0.079858 0.42857
1259  0.86957 -3.6429 0.0000 1.3043 -3.6429 0.0000 1.3043 -4.0714 0.0000 0.86957 -4.0714 0.0000 0.079858 0.42857
1260  0.86957 -3.6429 0.42857 1.3043 -3.6429 0.42857 1.3043 -4.0714 0.42857 0.86957 -4.0714 0.42857 0.079858 0.42857
1261  0.86957 -3.6429 0.85714 1.3043 -3.6429 0.85714 1.3043 -4.0714 0.85714 0.86957 -4.0714 0.85714 0.079858 0.42857
1262  0.86957 -3.6429 1.2857 1.3043 -3.6429 1.2857 1.3043 -4.0714 1.2857 0.86957 -4.0714 1.2857 0.079858 0.42857
1263  0.86957 -3.6429 1.7143 1.3043 -3.6429 1.7143 1.3043 -4.0714 1.7143 0.86957 -4.0714 1.7143 0.079858 0.42857
1264  0.86957 -3.6429 2.1429 1.3043 -3.6429 2.1429 1.3043 -4.0714 2.1429 0.86957 -4.0714 2.1429 0.079858 0.42857
1265  0.86957 -3.6429 2.5714 1.3043 -3.6429 2.5714 1.3043 -4.0714 2.5714 0.86957 -4.0714 2.5714 0.079858 0.42857
1266  0.86957 -3.6429 3.0000 1.3043 -3.6429 3.0000 1.3043 -4.0714 3.0000 0.86957 -4.0714 3.0000 0.079858 0.42857
1267  0.86957 -4.0714 -2.5714 1.3043 -4.0714 -2.5714 1.3043 -4.5000 -2.5714 0.86957 -4.5000 -2.5714 0.079858 0.42857
1268  0.86957 -4.0714 -2.1429 1.3043 -4.0714 -2.1429 1.3043 -4.5000 -2.1429 0.86957 -4.5000 -2.1429 0.079858 0.42857
1269  0.86957 -4.0714 -1.7143 1.3043 -4.0714 -1.7143 1.3043 -4.5000 -1.7143 0.86957 -4.5000 -1.7143 0.079858 0.42857
1270  0.86957 -4.0714 -1.2857 1.3043 -4.0714 -1.2857 1.3043 -4.5000 -1.2857 0.86957 -4.5000 -1.2857 0.079858 0.42857
1271  0.86957 -4.0714 -0.85714 1.3043 -4.0714 -0.85714 1.3043 -4.5000 -0.85714 0.86957 -4.5000 -0.85714 0.079858 0.42857
1272  0.86957 -4.0714 -0.42857 1.3043 -4.0714 -0.42857 1.3043 -4.5000 -0.42857 0.86957 -4.5000 -0.42857 0.079858 0.42857
1273  0.86957 -4.0714 0.0000 1.3043 -4.0714 0.0000 1.3043 -4.5000 0.0000 0.86957 -4.5000 0.0000 0.079858 0.42857
1274  0.86957 -4.0714 0.42857 1.3043 -4.0714 0.42857 1.3043 -4.5000 0.42857 0.86957 -4.5000 0.42857 0.079858 0.42857
1275  0.86957 -4.0714 0.85714 1.3043 -4.0714 0.85714 1.3043 -4.5000 0.85714 0.86957 -4.5000 0.85714 0.079858 0.42857
1276  0.86957 -4.0714 1.2857 1.3043 -4.0714 1.2857 1.3043 -4.5000 1.2857 0.86957 -4.5000 1.2857 0.079858 0.42857
1277  0.86957 -4.0714 1.7143 1.3043 -4.0714 1.7143 1.3043 -4.5000 1.7143 0.86957 -4.5000 1.7143 0.079858 0.42857
1278  0.86957 -4.0714 2.1429 1.3043 -4.0714 2.1429 1.3043 -4.5000 2.1429 0.86957 -4.5000 2.1429 0.079858 0.42857
1279  0.86957 -4.0714 2.5714 1.3043 -4.0714 2.5714 1.3043 -4.5000 2.5714 0.86957 -4.5000 2.5714 0.079858 0.42857
